Labels,Title_Abstract
"['Biochemistry', 'Environmental Science (all)']","Assessment of agricultural waste-derived activated carbon in multiple applications  2020 Elsevier Inc.To minimize waste production and reduce reliance on fossil fuels, agricultural waste such as rice straw has been actively used in biochemical production. In Taiwan, cellulosic waste has been used in anaerobic digestion for bioethanol production. This process produces a large amount of biomass-associated sludge that may become a serious environmental issue. Therefore, in this study, the anaerobic digestion sludge was recycled for the production of activated carbon via pyrolysis and activation by KOH. Surface characterization showed increased surface area and development of microporous structure upon activation. The FTIR image showed that high temperature activation eliminated most functional groups in the activated carbon, except for C[dbnd]O and C–O groups. The results showed that the activated carbon could be used for pollutant adsorbents such as molecular dyes (methylene blue: 217 mg g−1) and metal ions (copper: 169 mg g−1) from aqueous solution. In addition, the as-synthesized activated carbon can be used for CO2 capture and capacitor. Instead of focusing on one single application, we proposed that centralized production of activated carbon could be used in various applications, while further modification could be adopted depending on the need of its specific application."
['Multidisciplinary'],"Early origin and global colonisation of foot-and-mouth disease virus  2020, The Author(s).In this study, we compiled 84-year worth (1934–2017) of genomic and epidemiological data of foot-and-mouth disease virus (FMDV), and performed comprehensive analyses to determine its early origin and transmission route. We found that recombination is a key feature of FMDV, and that the genomic regions coding for structural and non-structural proteins have markedly different evolutionary histories, and evolve at different rates. Despite all of these differences, analyses of both structural and non-structural protein coding regions consistently suggested that the most recent common ancestor of FMDV could be dated back to the Middle Age, ~ 200 to 300 years earlier than previously thought. The ancestors of the Euro-Asiatic and SAT strains could be dated back to the mid-seventeenth century, and to the mid-fifteenth to mid-sixteenth century, respectively. Our results implicated Mediterranean counties as an early geographical origin of FMDV before spreading to Europe and subsequently to Asia and South America."
"['Oral Surgery', 'Dentistry (all)']","Comparison of the accuracy of implant position for two-implants supported fixed dental prosthesis using static and dynamic computer-assisted implant surgery: A randomized controlled clinical trial  2020 Wiley Periodicals LLC.Background: Computer-assisted implant surgery (CAIS) can facilitate accuracy of single implant placement, but little is known with regards to parallelism between multiple implants. Purpose: To compare the accuracy of position and parallelism of two implants, using static and dynamic CAIS systems. Materials and methods: Thirty patients received two implants (60 implants) randomly allocated to two different CAIS systems. Optimal implant position and absolute parallelism was planned based on preoperative cone beam CT (CBCT). Patients received implants with a surgical guide (static CAIS, n = 30) or real-time navigation (dynamic CAIS, n = 30). Implant three-dimensional deviation and parallelism was calculated after surgery. Results: The mean 3D deviation in the static and dynamic CAIS group at implant platform were 1.04 ± 0.67 vs 1.24 ± 0.39 mm, at apex were 1.54 ± 0.79 vs 1.58 ± 0.56 mm and angulation were 4.08° ± 1.69° vs 3.78° ± 1.84°, respectively. The angle deviations between two placed implants (parallelism) in static and dynamic CAIS groups were 4.32° ± 2.44° and 3.55° ± 2.29°, respectively. There were no statistically significant differences in all parameters between groups. Conclusion: Static and dynamic CAIS provides similar accuracy of the 3D implant position and parallelism between two implants."
['Geriatrics and Gerontology'],"Conflicting Orders in Physician Orders for Life-Sustaining Treatment Forms  2020 The American Geriatrics SocietyBACKGROUND/OBJECTIVES: Many older persons with chronic illness use Physician Orders for Life-Sustaining Treatment (POLST) to document portable medical orders for emergency care. However, some POLSTs contain combinations of orders that do not translate into a cohesive care plan (eg, cardiopulmonary resuscitation [CPR] without intensive care, or intensive care without antibiotics). This study characterizes the prevalence and predictors of POLSTs with conflicting orders. DESIGN: Retrospective cohort study. SETTING: Large academic health system. PARTICIPANTS: A total of 3,123 POLST users with chronic life-limiting illness who died between 2010 and 2015 (mean age = 69.7 years). MEASUREMENTS: In a retrospective review of all POLSTs in participants' electronic health records, we describe the prevalence of POLSTs with conflicting orders for cardiac arrest and medical interventions, and use clustered logistic regression to evaluate potential predictors of conflicting orders. We also examine the prevalence of conflicts between POLST orders for antibiotics and artificial nutrition with orders for cardiac arrest or medical interventions. RESULTS: Among 3,924 complete POLSTs belonging to 3,123 decedents, 209 (5.3%) POLSTs contained orders to “attempt CPR” paired with orders for “limited interventions” or “comfort measures only”; 745/3169 (23.5%) POLSTs paired orders to restrict antibiotics with orders to deliver non-comfort-only care; and, 170/3098 (5.5%) POLSTs paired orders to withhold artificial nutrition with orders to deliver CPR or intensive care. Among POLSTs with orders to avoid intensive care, orders to attempt CPR were more likely to be present in POLSTs completed earlier in the patient's illness course (adjusted odds ratio = 1.27 per twofold increase in days from POLST to death; 95% confidence interval = 1.18–1.36; P <.001). CONCLUSION: Although most POLSTs are actionable by clinicians, 5% had conflicting orders for cardiac arrest and medical interventions, and 24% had one or more conflicts between orders for cardiac arrest, medical interventions, antibiotics, and artificial nutrition. These conflicting orders make implementation of POLST challenging for clinicians in acute care settings."
['Critical Care and Intensive Care Medicine'],"Meropenem dosing recommendations for critically ill patients receiving continuous renal replacement therapy  2020 Elsevier Inc.Purposes: To gather available meropenem pharmacokinetics and define drug dosing regimens for Asian critically ill patients receiving CRRT. Methods: All necessary pharmacokinetic and pharmacodynamic data from Asian population were gathered to develop mathematic models with first order elimination. Meropenem concentration-time profiles were calculated to evaluate efficacy based on the probability of target attainment (PTA) of 40%fT>4MIC. A group of 5000 virtual patients was created and tested using Monte Carlo simulations for each dose in the models. The optimal dosing regimens were defined as the doses achieved at least 90% of the PTA. Results: The recommended meropenem dosing regimen for Asian critically ill patients receiving CRRT with standard (20–25 mL/kg/h) and high (35 mL/kg/h) effluent rates was 750 mg q 8 h to manage Gram negative infections with expected MIC < 2 mg/L in virtual Asian patients. Some meropenem dosages from available clinical resources could not achieve the aforementioned target. The volume of distribution, body weights and nonrenal clearance significantly contributed to drug dosing adaptation especially in the specific population. Conclusions: A meropenem regimen of 750 mg q 8 h was recommended for Asian critically ill patients receiving 2 different CRRT modalities with standard and high effluent rates. Clinical validation of these results is needed."
['Surgery'],"Opioids after Surgery in the United States Versus the Rest of the World: The International Patterns of Opioid Prescribing (iPOP) Multicenter Study  2020 Lippincott Williams and Wilkins. All rights reserved.Objective:The International Patterns of Opioid Prescribing study compares postoperative opioid prescribing patterns in the United States (US) versus the rest of the world.Summary of Background Data:The US is in the middle of an unprecedented opioid epidemic. Diversion of unused opioids contributes to the opioid epidemic.Methods:Patients ≥16 years old undergoing appendectomy, cholecystectomy, or inguinal hernia repair in 14 hospitals from 8 countries during a 6-month period were included. Medical records were systematically reviewed to identify: (1) preoperative, intraoperative, and postoperative characteristics, (2) opioid intake within 3 months preoperatively, (3) opioid prescription upon discharge, and (4) opioid refills within 3 months postoperatively. The median/range and mean/standard deviation of number of pills and OME were compared between the US and non-US patients.Results:A total of 4690 patients were included. The mean age was 49 years, 47% were female, and 4% had opioid use history. Ninety-one percent of US patients were prescribed opioids, compared to 5% of non-US patients (P < 0.001). The median number of opioid pills and OME prescribed were 20 (0-135) and 150 (0-1680) mg for US versus 0 (0-50) and 0 (0-600) mg for non-US patients, respectively (both P < 0.001). The mean number of opioid pills and OME prescribed were 23.1 ± 13.9 in US and 183.5 ± 133.7 mg versus 0.8 ± 3.9 and 4.6 ± 27.7 mg in non-US patients, respectively (both P < 0.001). Opioid refill rates were 4.7% for US and 1.0% non-US patients (P < 0.001).Conclusions:US physicians prescribe alarmingly high amounts of opioid medications postoperatively. Further efforts should focus on limiting opioid prescribing and emphasize non-opioid alternatives in the US."
"['Immunology and Allergy', 'Microbiology', 'Immunology', 'Veterinary (all)', 'Infectious Diseases']","Detection of Leishmania infantum DNA by real-time PCR in saliva of dogs  2020 Elsevier LtdThis study developed a real-time quantitative PCR (qPCR) assay to detect L. infantum kinetoplast DNA (kDNA) in canine saliva. The qPCR showed an efficiency of 93.8%, a coefficient of correlation of 0.996 and a detection limit of 0.5 fg/reaction (0.005 parasites), although it detected until 0.25 fg/reaction (0.0025 parasites). When samples from 12 dogs experimentally infected with L. infantum were collected, L. infantum kDNA was detected at 16-weeks post-infection (wpi) in 41.7% and 91.7% of saliva and bone marrow samples, respectively, and at 47-wpi in 75% of both samples. L. infantum kDNA can be detected by qPCR in canine saliva, with lower sensitivity in the early stages of infection and a lower parasite load estimation compared to bone marrow. However, saliva had similar sensitivities to bone marrow in the later stages of the infection and could be used to detect L. infantum kDNA being aware of its limitations."
"['Biophysics', 'Biochemistry', 'Organic Chemistry']","Thermally induced structural organization of nanodiscs by coarse-grained molecular dynamics simulations  2020 Elsevier B.V.Membrane scaffold proteins (MSP) nanodiscs have been extensively used in structural study of membrane proteins. In cryo-EM, an incorporation of target proteins into nanodiscs is conducted under a rapid change from cryogenic to ambient temperatures. We present a coarse-grained molecular dynamics (CGMD) study for investigating an effect of temperature on the structural organization of DPPC-nanodisc and POPC-nanodisc. A non-monotonic response of physical quantities (i.e. the lipid order parameter, nanodisc flatness, structural change, solvation property, radius of gyration) with increase in temperature (T = 200–350 K) is found to be associated with the gel-ripple-liquid crystalline phase change within nanodiscs. The reorganization of lipids upon temperature variation induced conformational changes of MSP to minimize hydrophobic exposure of the lipid membrane to an aqueous environment. Structural response to temperature is different to a certain extent between the saturated DPPC and unsaturated POPC."
['Food Science'],"Fast dissolving, hermetically sealable, edible whey protein isolate-based films for instant food and/or dry ingredient pouches  2020 Elsevier LtdThe objective of this research is to develop edible, fast dissolving, sealable whey protein isolate (WPI)-based films for packaging premeasured dry foods/ingredients that will dissolve and release their contents upon contact with water. Modifications to the structure and properties of WPI films via heat-denaturation and plasticizers were determined. The structure-function relationship of the films was elucidated based on FTIR analysis. The developed water-soluble native WPI (NWPI) films had similar visual and barrier properties (oxygen permeability 4.74 × 10−4 to 12.26 × 10−4 cm3 μm/m2∙s∙kPa and water vapor permeability 0.0113–0.0148 g mm/m2∙s∙kPa) but lower mechanical properties (tensile strength 1.04–3.16 MPa, % elongation 7.45–15.31%, and elastic modulus 18.88–105.34 MPa) than the water-insoluble heat-denatured WPI films. The solution-sealed NWPI pouches of dry food models showed ready solubility. Heat denaturation strengthened the cohesion of the WPI films via the enhanced formation of the intermolecular β-sheet. Glycerol and atmospheric moisture showed plasticizing effects on both the barrier and tensile properties, which correlated well with the films’ moisture sorption isotherms. Solution-sealed NWPI pouches can be potentially used as leave-in packaging for portioned dry foods. The comprehensive understanding of the properties of glycerol-plasticized WPI films gained from this study is valuable in designing WPI-based packaging for commercial packaged food systems."
"['Geology', 'Earth-Surface Processes']","Source apportionment of polycyclic aromatic hydrocarbons in the terrestrial soils of King George Island, Antarctica  2020 Elsevier LtdThis study employed chemical characterisation to determine the source of polycyclic aromatic hydrocarbons (PAHs) in the terrestrial soils of King George Island, Antarctica. The total concentrations of 12 PAHs in the samples of terrestrial soils collected at 44 sites ranged from 1.83 to 32.9 ng g−1 with an average value of 10.8 ± 8.22 ng g−1. The concentrations of these PAHs were relatively lower compared with those found in other studies in other locations. The spatial distributions of PAHs showed the highest concentrations to be in areas adjacent to the Great Wall Station and the road network, and light molecular weight PAHs were predominant. Three- and four-ring PAHs were the most abundant, representing 48.3% and 27.1% of the total, respectively. Although the binary diagnostic ratios indicated petrogenic sources as the main PAH-emission sources, principal components analysis and hierarchical cluster analysis suggested that electricity generators (22.84%) and light-duty gasoline (18.94%) are the main sources in the soil of King George Island, Antarctica."
"['Pediatrics, Perinatology and Child Health', 'Dentistry (miscellaneous)']","Composite core-supported stainless steel crowns enhance fracture resistance of severely damaged primary posterior teeth  2020 Japanese Society of Pediatric DentistryBackground: Extraction of severely damaged primary teeth has been the common treatment for early childhood caries. The early loss of primary teeth results in poor oral and general health in children. Objectives: To assess fracture resistance of severely damaged primary molars restored with intracoronal core with and without stainless steel crown (SSC). Materials and methods: Eighty extracted primary molars were divided into 4 groups: Group 1 MOD cavity; Group 2 MOLi cavity; Group 3 MODLi and Group 4 MODBLi. Pulpectomy and core build-up with and without SSC placement were carried out and subjected to fracture resistance testing to examine the load to fracture and type of fracture. Results: Fracture loads of 870–950 N were observed in the fabrication of intracoronal composite core in teeth with 1–2 remaining tooth walls whereas higher fracture load of teeth with extensive loss of all the surrounding wall following intracoronal composite core build-up was 1270 N. Following SSC placement, all groups had higher fracture load, with Group 4 being resisted to the highest force at 5500 N. Without SSC, Group 1 and Group 2 appeared to be restorable whereas Group 3 and Group 4 were non-restorable when fractured. Following SSC placement, all groups showed non-restorable fracture at the root furcation. Conclusions: Combined intracoronal core and SSC significantly strengthen the restored severely damaged primary molars with severe loss of coronal tooth structures. This proposed restoration method provided resistance to occlusal load that is much higher than the physiologic chewing force in children."
"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Management, Monitoring, Policy and Law']","High-energy conversion efficiency of drum kiln with heat distribution pipe for charcoal and biochar production  2020 International Energy InitiativeDrum kiln with heat distribution pipe is a new design for vertical drum kiln. It is a small kiln for charcoal, biochar and wood vinegar production. It consists of a 200 l oil drum covered with fiberglass and galvanized steel as an insulator. The heat distribution pipe with slots is installed in the middle part of the kiln. There are four exhaust chimneys for smoke ventilation and wood vinegar collection. The chimneys are covered with condensers for wood vinegar condensation. Two types of biomass for this experiment were tamarind wood and corncob. For tamarind wood, the drum kiln loaded about 40 kg of wood with moisture content of 20–24% using 10–19 kg of firewood. It took about 3.5–5 h to reach maximum temperature (300-430 °C), and cooled down within 3–5 h. In sum, therefore, it took about 8 h for the complete tamarind wood charcoal process. The products were 11–12 kg of tamarind wood charcoal and 12–13 kg of wood vinegar. There was no incompletely carbonized wood and ash. Properties of tamarind wood charcoal were tested following ASTM D7582–15 and ASTM D5865–10. Tamarind wood charcoal showed 5% moisture content, 20–21% volatile matters, 68.7–69.8% fixed carbon, 3.8–5.6% of ash and 30–31 MJ kg−1 heat value. The energy conversion efficiency of the drum kilns with heat distribution pipe was about 40–48%. For biochar production, the drum kiln contained about 20 kg of corncob with moisture content of 21–22%. The process used about 6 kg of firewood. It took about 2.5 h for heating up to 300 °C, and it cooled down within 2.5 h. The products consisted of 5 kg of corncob biochar and 9.4 kg of corncob vinegar. The SEM micrograph presented porous structure of the corncob biochar."
"['Parasitology', 'Veterinary (miscellaneous)', 'Insect Science', 'Infectious Diseases']","Serratia marcescens secretes proteases and chitinases with larvicidal activity against Anopheles dirus  2020 Elsevier B.V.Vector control, the most efficient tool to reduce mosquito-borne disease transmission, has been compromised by the rise of insecticide resistance. Recent studies suggest the potential of mosquito-associated microbiota as a source for new biocontrol agents or new insecticidal chemotypes. In this study, we identified a strain of Serratia marcescens that has larvicidal activity against Anopheles dirus, an important malaria vector in Southeast Asia. This bacterium secretes heat-labile larvicidal macromolecules when cultured under static condition at 25°C but not 37°C. Two major protein bands of approximately 55 kDa and 110 kDa were present in spent medium cultured at 25°C but not at 37°C. The Liquid Chromatography-Mass Spectrometry (LC-MS) analyses of these two protein bands identified several proteases and chitinases that were previously reported for insecticidal properties against agricultural insect pests. The treatment with protease and chitinase inhibitors led to a reduction in larvicidal activity, confirming that these two groups of enzymes are responsible for the macromolecule's toxicity. Taken together, our results suggest a potential use of these enzymes in the development of larvicidal agents against Anopheles mosquitoes."
['Multidisciplinary'],"Differentiation of Cyanthillium cinereum, a smoking cessation herb, from its adulterant Emilia sonchifolia using macroscopic and microscopic examination, HPTLC profiles and DNA barcodes  2020, The Author(s).Cyanthillium cinereum (L.) H.Rob. is one of the most popular herbal smoking cessation aids currently used in Thailand, and its adulteration with Emilia sonchifolia (L.) DC. is often found in the herbal market. Therefore, the quality of the raw material must be considered. This work aimed to integrate macro- and microscopic, chemical and genetic authentication strategies to differentiate C. cinereum raw material from its adulterant. Different morphological features between C. cinereum and E. sonchifolia were simply recognized at the leaf base. For microscopic characteristics, trichome and pappus features were different between the two plants. HPTLC profiles showed a distinct band that could be used to unambiguously differentiate C. cinereum from E. sonchifolia. Four triterpenoid compounds, β-amyrin, taraxasterol, lupeol, and betulin, were identified from the distinct HPTLC band of C. cinereum. The use of core DNA barcode regions; rbcL, matK, ITS and psbA-trnH provided species-level resolution to differentiate the two plants. Taken together, the integration of macroscopic and microscopic characterization, phytochemical analysis by HPTLC and DNA barcoding distinguished C. cinereum from E. sonchifolia. The signatures of C. cinereum obtained here can help manufacturers to increase the quality control of C. cinereum raw material in commercialized smoking cessation products."
"['Biotechnology', 'Applied Microbiology and Biotechnology']","Expression optimization, purification and in vitro characterization of human epidermal growth factor produced in Nicotiana benthamiana  2020 The AuthorsHuman epidermal growth factor (hEGF) has gained clinical importance due to its ability to promote wound healing. Due to its commercial applications and high market demand, recombinant EGF has been produced in several forms. Currently, plant expression system is considered as potential alternative for low-cost recombinant protein production. Hence, this study focused on improving the production of hEGF in plants by effective gene construct design and optimizing the Agrobacterium culture conditions for high protein production. In this context, hEGF gene was cloned into plant geminiviral expression vector pBYR2e and transformed in to N. benthamiana leaves via., agroinfiltration. The recombinant hEGF was purified from the plant crude extracts by single-step affinity chromatography. Furthermore, the plant-produced hEGF has shown to promote cell migration comparable to commercial hEGF in HaCaT cells in vitro. These results indicated the potential of plant expression system for the production of recombinant hEGF for tissue engineering applications."
"['Bioengineering', 'Environmental Engineering', 'Renewable Energy, Sustainability and the Environment', 'Waste Management and Disposal']","Encapsulated titanium dioxide nanoparticle-Escherichia coli hybrid system improves light driven hydrogen production under aerobic condition  2020 Elsevier LtdUtilizing light energy for hydrogen production by combining nano-bio inspired photosynthetic system has received remarkable attention in renewable energy production. In this study, we applied a sodium alginate encapsulation strategy to our previously developed nano-bio hybrid system for photocatalytic hydrogen production under aerobic condition by combining the inorganic semiconductor titanium dioxide (TiO2), electron mediator methylviologen (MV2+), along with E. coli (hydrogenases) in an encapsulated system under the given light intensity of 2000 W m−2 and its hydrogen production efficiency was studied. Under aerobic condition the encapsulated hybrid system produced hydrogen (2.4 mmol H2/ mmol glucose) 3-fold higher than the unencapsulated hybrid system (0.8 mmol H2/ mmol glucose), suggesting that encapsulation is essential to protect oxygen sensitive hydrogenase under aerobic condition. The encapsulated hybrid system was also feasible under direct sunlight for hydrogen production. Overall, this study could serve as a new strategy for biological hydrogen production under aerobic condition."
"['Structural Biology', 'Biochemistry', 'Molecular Biology', 'Economics and Econometrics', 'Energy (all)']","Novel bacterial cellulose nanocrystals/polyether block amide microporous membranes as separators for lithium-ion batteries  2020Bacterial cellulose nanocrystals (BCNCs) were extracted from nata de coco waste and underwent sulphuric acid (H2SO4) hydrolysis for use as a reinforcement giving thermal and dimensional stability to polyether block amide (PEBAX) as a polymer matrix for the fabrication of BCNCs/PEBAX microporous membranes. The H2SO4-hydrolysis of BCNCs yielded rod-like/needle-like BCNCs and negatively charged surfaces, resulting from the generated surface sulfate groups on the bacterial cellulose (BC), which may be competent for numerous applications. The non-solvent induced phase separating (NIPS) and subsequent film casting methods were used to prepare the BCNCs/PEBAX microporous membranes. The obtained films were characterized with regards to their structure in terms of the content of crystalline phases, as well as their ionic transport and performance at elevated temperatures. The presence of the BCNCs fillers resulted in a good thermal and dimensional stability up to 150 °C and correlated with no membrane shrinkage. For NIPS membranes, the formation of a rigid cellulosic network within the matrix was emphasized and attributed to the thermal stabilization at temperatures above the melting temperature. In addition, the wettability, ionic conductivity, and thermal stability were investigated in BCNCs/PEBAX membranes filled with different amounts of BCNCs. Thus, the BCNCs/PEBAX membranes derived via NIPS had a remarkably good ionic conductivity, within the range of 10−2–10−3 S/cm, with up to 56.8% porosity. Such porous membranes are considered as an important and interesting candidate for the replacement of the commercial polyolefin-based microporous separator in lithium-ion batteries due to their superior electrochemical performances and the observed reinforcement effect."
"['Biomedical Engineering', 'Materials Science (all)', 'Engineering (miscellaneous)', 'Industrial and Manufacturing Engineering']","Refined grain formation behavior and strengthening mechanism of α-titanium with nitrogen fabricated by selective laser melting  2020 Elsevier B.V.Customized titanium 3D parts with good mechanical performance have attracted considerable attention for application in structural industries. In this study, α-Ti materials with superior tensile strength and good ductility were fabricated via additive manufacturing (AM). To improve the mechanical properties, core-shell structured Ti-(N) powder was used to introduce nitrogen atoms into selective laser melting (SLM) fabricated Ti materials. The microstructural analysis of as-fabricated Ti materials revealed an α microstructure with various grain morphologies such as irregular/massive grains, equiaxed grains, and refined acicular martensite grains (α՛) when different energy densities (E) from 83 J/mm3 to 278 J/mm3 were applied. Furthermore, we observed that grain refinement occurred with increasing solute nitrogen atoms. The mechanical properties were evaluated based on interrelated aspects, including nitrogen content and energy density, by changing the scanning parameters. Our results showed that as the nitrogen content in the as-fabricated Ti materials increased, a significant improvement in tensile strength and hardness was observed. The yield strength (σys) and ultimate tensile strength (σUTS) increased up to 1072 MPa and 1126 MPa, respectively, when the nitrogen content was approximately 0.5 wt.%, which was approximately three times that of SLM-processed pure Ti (∼0.01 mass% N). The increment in yield strength was further discussed mainly in terms of solid solution strengthening using the Labusch model and grain refinement strengthening using the Hall-Petch equation. This calculation raises the ability to quickly predict the yield strength of Ti materials with nitrogen solid solution produced by selective laser melting."
"['Polymers and Plastics', 'Organic Chemistry', 'Materials Chemistry']","Synthesis of ZnO/SiO2-modified starch-graft-polyacrylate superabsorbent polymer for agricultural application  2020 Elsevier LtdA bio-based superabsorbent polymer (SAP) for agricultural application was synthesized from modified starch (MS) to enhance its antibacterial property and biodegradability. The starch was modified by zinc oxide and tetraethyl orthosilicate via a sol-gel reaction under an acidic condition. Structural and morphological examinations were used to confirm the modification. The MS showed a good antibacterial activity against Staphylococcus aureus and Escherichia coli with 61.9 % and 99.9 % reduction in viable cells, respectively, after a 1 h exposure. The MS was then graft copolymerized with potassium acrylate monomer to synthesize a new MS-g-polyacrylate (PA) SAP. The grafting reaction was confirmed and the main factors for agricultural applications along with its biodegradation and antibacterial properties were achieved. The MS-g-PA SAP exhibited an excellent reusability and biodegradation. Importantly, the MS-g-PA SAP did not impose growth inhibition of mung bean (Vigna radiata), but provided some transient drought relief."
['Multidisciplinary'],"Detection of Mycobacterium tuberculosis complex infection in Asian elephants (Elephas maximus) using an interferon gamma release assay in a captive elephant herd  2020, The Author(s).Tuberculosis is highly contagious disease that can be transmitted between humans and animals. Asian elephants (Elephas maximus) in captivity live in close contact with humans in many Asian countries. In this study, we developed an interferon gamma release assay (IGRA) for elephant TB detection using antigens from the MTB complex (MTBC) and nontuberculous mycobacteria (NTM) as stimulating antigens (PPD, ESAT6, CFP10) to elicit a cell-mediated immune response (CMIR). The developed assay was applied to an elephant herd of more than 60 animals in Thailand, and the results were compared with those obtained through serological detection. IGRA has sufficient sensitivity for detecting elephant interferon gamma (eIFNγ) from specific antigen-stimulated PBMCs. Among 60 animals tested, 20 samples (33.3%) showed negative results for both MTBC and NTM infection. Eighteen samples (30%) showed positive responses against PPD from M. bovis and/or ESAT6 and CFP10, indicating MTBC infection. In contrast, only 15.6% showed seropositivity in a commercial serological test kit for elephant TB. The discrepancies between serological and CMIR highlight that the two methods may detect different stages of elephant TB. Therefore, employing both tests may enable them to complement each other in correctly identifying elephants that have been exposed to MTBC."
"['Biochemistry, Genetics and Molecular Biology (all)']","Hsa-miR-30e-3p inhibits influenza B virus replication by targeting viral NA and NP genes  2020 by the Society for Experimental Biology and Medicine.Influenza B virus is a member of the Orthomyxoviridae family which can infect humans and causes influenza. Although it is not pandemic like influenza A virus, it nevertheless affects millions of people worldwide annually. MicroRNAs are small non-coding RNAs regulating gene expression at posttranscriptional level. They play various important roles in cellular processes including response to viral infection. MiRNA profiles from our previous study suggested that miR-30e-3p was one of the upregulated miRNAs that responded to influenza B virus infection. In this study, in silico prediction and in vitro investigation proved that this miRNA can directly target NA and NP genes of the influenza B virus and inhibit its replication. This finding might be useful for using miRNA as an alternative therapeutics for influenza virus infection."
"['Management Information Systems', 'Information Systems', 'Sociology and Political Science', 'Economics and Econometrics', 'Management of Technology and Innovation']","The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students  2020, The Author(s).In recent years, entrepreneurs have become key drivers of business growth worldwide, since that time, entrepreneurial education has subsequently been garnering an increased level of interest. Entrepreneurship is considered to be a combination of both art and science, used to create value when targeting customers; however, there appears to be a myth when it comes to the recipe required for success. It was discovered by The Office of Small and Medium Enterprise Promotion that less than 10% of Thai small and medium entrepreneurial businesses were successful, while the global rate of success is close to 5 times higher than that of Thailand. Therefore, a better understanding of key success factors is necessary going forward. Typically, an entrepreneur’s journey starts with entrepreneurial intention, opportunity recognition, business initiative creation, and resource assembly, if they are to start their venture successfully. Entrepreneurial intention is a prerequisite to entrepreneurial behavior, based on the theory of planned behavior. Subsequently, scholars are interested in the key factors which drive entrepreneurial intention. While innovativeness has been proven to be one of the critical factors within certain groups of the population, there is little empirical data on the causal relationship between innovativeness and entrepreneurial intention amongst undergraduate students. As such, this study has two main objectives: (1) to explore factors influencing innovativeness, attitudes towards entrepreneurship and the entrepreneurial intentions of undergraduate students, and (2) to understand the causal relationship between innovativeness and entrepreneurial intentions among undergraduate students. The population of the study is comprised of undergraduate students from public universities and 330 effective responses were received in the survey. Based on the findings from confirmatory analysis and multiple regression, the empirical data is consistent with the theoretical measurement model for both innovativeness and entrepreneurial intention and (2) innovativeness can effectively predict entrepreneurial intention among undergraduate students."
['Multidisciplinary'],"Phosphoproteomic analysis of dengue virus infected U937 cells and identification of pyruvate kinase M2 as a differentially phosphorylated phosphoprotein  2020, The Author(s).Dengue virus (DENV) is an arthropod-borne Flavivirus that can cause a range of symptomatic disease in humans. There are four dengue viruses (DENV 1 to 4) and infection with one DENV only provides transient protection against a heterotypic virus. Second infections are often more severe as the disease is potentiated by antibodies from the first infection through a process known as antibody dependent enhancement (ADE) of infection. Phosphorylation is a major post-translational modification that can have marked effects on a number of processes. To date there has been little information on the phosphorylation changes induced by DENV infection. This study aimed to determine global phosphoproteome changes induced by DENV 2 in U937 cells infected under an ADE protocol. A 2-dimensional electrophoretic approach coupled with a phosphoprotein-specific dye and mass spectroscopic analysis identified 15 statistically significant differentially phosphorylated proteins upon DENV 2 infection. One protein identified as significantly differentially phosphorylated, pyruvate kinase M2 (PKM2) was validated. Treatment with a PKM2 inhibitor modestly reduced levels of infection and viral output, but no change was seen in cellular viral protein levels, suggesting that PKM2 acts on exocytic virus release. While the effect of inhibition of PKM2 was relatively modest, the results highlight the need for a greater understanding of the role of phosphoproteins in DENV infection."
['Atmospheric Science'],"Decadal increase of the summer precipitation in Thailand after the mid-1990s  2020, Springer-Verlag GmbH Germany, part of Springer Nature.Summer precipitation in Thailand is a major resource for water and agriculture. Understanding the decadal variations of summer precipitation is useful for water resource management planning for long-term periods. This study investigates decadal changes in summer precipitation in Thailand. An evident increase in summer precipitation was found after the mid-1990s, and the possible causes have been discussed. An analysis of precipitation from observational stations revealed a significant shift in 1994; an increase in summer precipitation can be observed over most of Thailand after 1994. Inspections of the atmospheric circulation revealed cyclonic anomalies over the Indochina Peninsula in the lower troposphere, facilitating enhanced moisture transport towards Thailand. Meanwhile, the anomalous local Hadley circulation over eastern Thailand demonstrated stronger ascending motion after 1994, facilitating enhanced precipitation. The abovementioned changes in the atmospheric circulation and summer precipitation are closely related to the decadal changes in the sea surface temperature over the Atlantic Multidecadal Oscillation."
