Title_Abstract
"LCSoft as a Tool for LCA: New LCIA Methodologies and Interpretation  2018 Elsevier B.V.Life Cycle Assessment or LCA is a technique to evaluate and analyse environmental impacts through the entire life cycle of products and its associated processes. In order to evaluate environmental impacts and develop sustainable processes, LCSoft has been developed as a tool for LCA calculations that also integrates with other tools such as process simulation & design software, economic analysis and sustainability analysis. Apart from normalization, sensitivity analysis, uncertainty estimations, alternative comparison and eco-efficiency evaluation are also provided as results. In this paper, new Life Cycle Impact categories (LCIA) methodologies and new interpretations are added in order to improve performances, application range and flexibilities. ReCiPe, including midpoint and endpoint impacts, is added into LCIA method selection, water scarcity footprint and ecological footprint are added as a new feature of interpretation. Also, LCSoft can estimate water scarcity footprint and ecological footprint in different countries and periods of time. Finally, LCA calculations for bioethanol production from cassava rhizome and a carbon dioxide conversion process are validated by comparing with SimaPro, which is another LCA software. The results show that the new LCIA methodologies and LCA interpretation of LCSoft has the ability to evaluate environmental impacts of biochemical and petrochemical processes."
"Simulation/optimization of bio-hydrogenated diesel process with techno-economic analysis  2018 Elsevier B.V.In this study, Pro II and general algebraic modeling system (GAMS) software were applied to synthesize and optimize the Bio-hydrogenated diesel (BHD) process. This research had been divided into three main parts. The first part was focused on conceptual process simulation of BHD process. The operating condition analysis method represented operating parameters at 325oC, 500 psig with NiMo/Al2O3 catalyst. The final commercial products were n-hexadecane and n-octadecane. The input information such as reaction conditions, conversion of each reaction, production yield and products purity were provided by petrochemical industry in Thailand. The second part was concentrated on process improvement in energy efficiency by mathematical programming which was used for designing heat exchanger network (HEN) or heat integration of the process. It decreased operating cost and saved hot and cold utility usages. In final part, techno economic analysis was a key factor that played an important role on investment decision by using economic parameters of net present value (NPV), internal rate of return (IRR) and payback period (PBP). The BHD plant capacity was 10,000 Liters/day which used palm oil as feedstock. The energy consumption was optimized by HEN designed by GAMS programing. The simulation result showed the production rate was 12,374.09 Liters/day, the conversion of biodiesel range was 99.83%, and product yield and purity of commercial product were 79.89 and 99.92% respectively. BHD process required 7 heat exchangers resulting in the reduction of energy consumption on heater from 1,335,233 kJ/h to 655,905 kJ/h or heating utility was saved about 50%. Moreover, BHD process made profit over 45.67 million Baht with PBP of 9.4 years and IRR at 25.40%."
"Effect of antioxidant-containing edible coating on stability of banana conserve stick  2018 Chiriotti Editori. All rights reserved.The objective of this study was to investigate the effect of agar coating fortified with antioxidant on physical and chemical stability of banana conserve stick. Agar coating containing 0-200 ppm of tertiary butylhydroquinone (TBHQ) was applied to banana conserve stick and quality changes of the sample were monitored during 5-week storage as compared to conserve stick wrapped with cellophane sheet and the unwrapped/uncoated control. Upon storage, the control exhibited the greatest increase in moisture content (35.0% wb at Week 0 vs. 38.6% wb at Week 3). Water activity (aw), on the other hand, did not change significantly (p>0.05), with all samples exhibiting aw within the range of 0.80-0.86. Regarding texture, the control demonstrated a decrease in hardness over time and this was significantly lower than the wrapped or coated samples (p≤0.05). In terms of appearance, coating and wrapping seemed to pose a minimal effect on CIE L∗, a∗ and b∗ of the conserve stick. Thiobarbituric acid reactive substances (TBARs) content was determined in order to monitor lipid oxidation in the conserve samples. The control demonstrated the greatest TBARs value (1.3 μg/g at Week 5) while those samples with TBHQ-added coating showed a slower increase in TBARs. A decrease in lipid oxidation was noticed upon increasing TBHQ concentration (0.9 μg/g at Week 5 for the sample with 200 ppm TBHQ). From this study, edible agar coating was shown to be effective in retarding moisture uptake of banana conserve stick. Addition of TBHQ to the coating further increased oxidative stability of the sample. Active edible coating can thus be used to impose storage stability of conserve stick."
"Improvement of Synergistic Extraction of Neodymium Ions via Robust Model Predictive Control  2018 Elsevier B.V.A neodymium, a high value rare earth element (REE), is widely used as a rare earth magnet. Neodymium magnets (also known as NdFeB) are permanent magnets made of neodymium, iron and boron alloy. These magnets used in several products require low magnet mass or strong magnetic fields such as microphones, in-ear headphones, and computer hard disks. As neodymium is a precious metal, high purity separation of neodymium from low concentrate is required. A hollow fiber supported liquid membrane (HFSLM) is a viable technique for metal extraction at very low concentration because it has a larger mass transfer per unit surface area, high selectivity property, and low energy consumption. Moreover, the HFSLM consumes lower amount of extractant solution than conventional solvent extraction methods. This research is aimed at studying the extraction of neodymium ions Nd(III) through the HFSLM by mean of synergistic extraction systems to increase in extraction efficiency. The separation of Nd(III) in nitric solution is carried out by 0.5 M of di-2-ethylhexyl phosphoric acid (D2EHPA) and 0.5 M of trioctyl phoshine oxide (TOPO) in the liquid membrane, and 1 M of sulfuric acid in the stripping solution. To achieve good separation of the Nd(III) throughout the continuous process, a Model Predictive Control (MPC) technique is applied to control the concentration of extracted neodymium at a desired set point by manipulating the flow rate of feed solution and its control performance is compared with that of a Proportional Integral Derivative (PID) controller. Simulation study has shown that the optimum extraction of 94.5 % can be achieved and the MPC and PID controllers can control the concentration of neodymium ions at the desired set point. However, the MPC provides better control responses than the PID controller does in both nominal and parameter mismatch cases."
"Optimization of Cryogenic Carbon Capture and LNG process by Mathematical programming  2018 Elsevier B.V.Cryogenic processes are industrial processes of sub-ambient or low temperature, used for freezing or liquefaction of gas. The cryogenic condition is done by the refrigeration system with compressors and condensers consuming high operating costs of shaft work, and condenser duty, therefore mathematical programming; GAMS, is applied as a tool to optimize the energy efficiency of the refrigeration system. In this work, cryogenic carbon capture and LNG processes (Fazlollahi, 2015) was applied as a base case for improving energy efficiency by reducing shaft work and energy duty at compressors and condensers. The concept of energy-optimization model was from Non-Linear Programming model (NLP) (Colmenares and Seider, 1989). The base-case process was simulated by software Aspen plus V8.8. Representing economic change, scenarios of different operating costs were applied. Two energy-optimization models of simple and cascade refrigeration systems; under two scenarios of shaft-work cost dominance and condenser-duty cost dominance, were developed. Under shaft-work cost dominance, the simple-refrigeration model saved 72.68% and 56.12 % in shaft-work and condenser-duty costs, respectively, compared to the base case. Cascade-refrigeration model saved 48.53% and 64.77 % in shaft-work and condenser-duty costs, respectively. Under condenser-cost dominance, the simple refrigeration model saved 65.12 % and 57.73 % in shaft-work and condenser-duty costs, respectively. Cascade refrigeration model saved 8.12 % and 62.1 % in shaft-work and condenser-duty costs, respectively. As a result, cascade refrigeration model gave lower condenser-duty cost in both scenarios. However, the cascade refrigeration model had constraints to prevent negative temperature approach in condensers and constraints not to allow shaft work at compressors reach the lowest value. Simple refrigeration model gave a better design solution for only shaft-work reduction. However, cascade refrigeration model gave higher energy efficiency for both condenser-duty and shaft-work costs reductions."
"Energy and exergy analysis for cryogenic process design/retrofit  2018 Elsevier B.V.While the oil price has been decreasing dramatically, downstream petrochemical industries using by-products from upstream process such as methane, ethane, and others are still growing due to demand of domestic products e.g., plastic and resin. The downstream process like LNG production or Gas separation processes needs refrigeration system for cooling the natural gas to reach the proper condition which requires high energy consumption of compressor work, evaporator and condenser. To gain more benefit, reduction of utilities are the main goal. For this purpose, exergy analysis has been applied with pinch analysis called Extended Pinch Analysis and Design (ExPAnD) (Aspelund et al., 2007) to reduce that work by adjusting the pressure and temperature. Besides that, graphical and mathematical models have been used to identify efficient condition by using the exergetic temperature concept (Marmolejo-Correa et al., 2012) which is the energy quality parameter. This parameter can be used to conduct the TET −E.Tdiagram (Exergetic composite curves) defining the utility consumption that should be reduced by exergy target."
"Compact and Multi-Stream Heat Exchanger Design  2018 Elsevier B.V.Energy recovery has been playing a major role in most of chemical industries and related fields. A conventional heat recovery system or heat exchanger network (HEN) is usually composed of lots of exchangers. This may lead to extra costs in operation and construction. Thus, this work focuses on designing, optimizing, and applying multi-stream plate-fin heat exchangers (PFHEs) into a HEN to reduce a number of exchangers and costs. The process of doing so starts with synthesis of a conventional HEN. The process stream data used as the case study in this work is taken from a gas separation plant in Thailand. Such network is recognized as the based case which will be improved by replacing some exchangers with PFHEs. The improved network is recognized as the improved case which provides less annual cost than the conventional one around 3 times."
"Probiotic encapsulation by spray drying using konjac glucomannan hydrolysate as wall material and its application in ice cream  2018 Chiriotti Editori. All rights reserved.This research aims to study encapsulation efficiency of cell probiotics by using Konjac glucomannan hydrolysate (KGMH) under spray drying. KGMH was prepared from Konjac glucomannan solution (KGMS) at different concentrations. Lactobacillus casei was used in this study as it is commonly used in food industry and resistance to heat. The effect of wall material (HGMH) concentration on encapsulation efficiency of the cell probiotic was evaluated. Probiotics culture was prepared by inoculating in sterile MRS broth and incubated at 37°C for 48 hours, the cells were harvested in the early stationary phase. Konjac glucomannan solution was hydrolysed by mannanase at 40°C for 4 hours. Then, probiotic solution (10 log CFU/ml) was mixed with KGMH at concentration of 15%, 20% and 25% (w/w). Spray drying condition was kept at constant inlet air temperature of 170°C, outlet air temperature of 85°C and feed flow rate of 10 mL min-l. Encapsulated probiotic with KGMH at concentration of 25% (w/w) exhibited the highest encapsulation efficiency (95.4 %), water activity of 0.198 and moisture content of 4.38 % (w.b.). For application in ice cream, microcapsules of probiotic encapsulated with KGMH at concentration of 25% with and without 10% (w/w) trehalose were then mixed into milk ice cream separately. The ice cream was stored at -18°C for one month. The survival rate of microencapsulated probiotic cells and free cells probiotics in the ice cream were measured. It was found that microcapsule of KGMH at concentration of 25% (w/w) with 10% (w/w) trehalose gave higher survival rate of probiotics cell (> 90%) in ice cream under freezing temperature than KGMH at concentration of 25% (w/w) and free cell probiotics during storage, respectively."
"The impact of perceived counterfeit luxury brand proliferation on luxury brand values and patronage intention  2018 University of Zagreb a. All rights reserved.Purpose - The purpose of this research is to explore the impact of perceived counterfeit proliferation (PCP) on fi ve luxury brand values of an original luxury fashion brand. This research also explores the correlations between luxury brand values and patronage intention. Design/Methodology/Approach - Two hundred and twenty survey questionnaires were collected, and the partial least square structural equation modeling (PLSSEM) technique was used to analyze data. Findings and implications - The results indicated that PCP has a statistically signifi cant impact on uniqueness value only, while quality, hedonic, conspicuous, and extended- self values are not aff ected for Southeast Asian consumers. This suggests that a proliferation of counterfeit luxury brands cannot be viewed in the same way as authentic luxury brand proliferation, which tend to have negative impacts on other brand values apart from uniqueness value. On the other hand, the luxury brand values that have signifi cant statistical relationships with patronage intention are quality, hedonic, and extended- self values, suggesting that Southeast Asian consum- ers mainly base their patronage intention on personal motives rather than on interpersonal motives. Limitations - The only luxury fashion brand studied in this study is Louis Vuitton, which could limit the generalizability of results. Also, the eff ect of cultural diff erence was not explored. It is advisable for future research to explore the moderating eff ects of culture. Originality - To the best of our knowledge, this research is one of only a few to quantitatively study the eff ects of PCP on the fi ve dimensions of luxury brand values."
"Development of paper-based analytical devices for minimizing the viscosity effect in human saliva  Ivyspring International Publisher.Rationale: Saliva as a sample matrix is rapidly gaining interest for disease diagnosis and point-of-care assays because it is easy to collect (non-invasive) and contains many health-related biomarkers. However, saliva poses particular problems relative to more common urine and blood matrices, which includes low analyte concentrations, lack of understanding of biomolecule transportation and inherent viscosity variability in human samples. While several studies have sought to improve assay sensitivity, few have addressed sample viscosity specifically. The goal of this study is to minimize the effect of sample viscosity on paper-based analytical devices (PADs) for the measurement of pH and nitrite in human saliva. Methods: PADs were used to measure salivary pH from 5.0 to 10.0 with a universal indicator consisting of chlorophenol red, phenol red and phenolphthalein. Nitrite determination was performed using the Griess reaction. Artificial saliva with viscosity values between 1.54 and 5.10 mPa·s was tested on the proposed PAD. To ensure the proposed PADs can be tailored for use in-field analysis, the devices were shipped to Australia and tested with human specimens. Results: Initial experiments showed that viscosity had a significant impact on the calibration curve for nitrite; however, a more consistent curve could be generated when buffer was added after the sample, irrespective of sample viscosity. The linear range for nitrite detection was 0.1 to 2.4 mg/dL using the improved method. The nitrite measurement in artificial saliva also showed a good correlation with the standard spectrophotometry method (p=0.8484, paired sample t-test, n=20). Measured pH values from samples with varying viscosities correlated well with the results from our pH meter. Conclusions: The inherent variation of salivary viscosity that impacts nitrite and pH results can be addressed using a simple washing step on the PAD without the need for complex procedures."
"A BIM-enabled system for evaluating impacts of construction change orders  2018 American Society of Civil Engineers (ASCE). All rights reserved.Change orders lead to the modification of construction works, which has a direct impact on various aspects of construction projects, including scope, budget, and schedule. The traditional change order process involves the production and communication of a significant amount of information, usually in the form of paper-based documents that are mostly narrative and not well organized. It is therefore difficult for all project participants to understand the physical changes to the construction work and identify the information necessary for determining the resulting time and cost impacts. These challenges point to the need for an integrated decision support system that can assist project stakeholders to visualize the physical alterations, to manage the pertinent information, to perform quantity takeoff, and to assess the impacts of construction changes, all of which can be facilitated by building information modeling (BIM). This paper develops a BIM-based system that can be used to evaluate the impacts of construction change orders. The proposed system focuses on quantifying three major impacts of change orders in construction projects, namely, physical conditions, schedule, and budget. The system architecture and integration of several BIM-enabled tools, including Autodesk Revit, Dynamo, Microsoft Excel, and VBA are presented. Given a particular construction change order, the system automatically detects the altered building elements and evaluates the schedule and cost impacts of the proposed change. This system can assist all project participants in visualizing and quantifying the impacts of construction change. It can also enhance the accuracy of time-cost impact evaluations as well as facilitate the overall change management process."
"Study of optimum condition for rapid preparation of thrombin using russell’s viper venom factor X activator  2018 Kijkriengkraikul and Nuchprayoon.Background: The purpose of this study is to investigate a simple method with the optimum condition for rapid thrombin preparation from Cryoprecipitate-depleted Plasma (CDP) using RVV-X in the process. Methods: Thrombin preparation from human CDP was studied with the presence of different factors in batch condition including: 1) RVV-X; 2) volume of calcium chloride solution; 3) volume of sodium chloride solution for final extraction; and 4) incubation time. The properties of the prepared sample were analyzed for fibrin clot formation, total protein by Kjeldahl method, thrombin time, molecular weight and protein patterns by SDS-PAGE, and thrombin concentration by coagulation analyzer. The method and process of preparing thrombin and the study of optimum condition for rapidly preparing the highest yield of thrombin from starting CDP 100 ml were introduced. Results: The best four conditions were concluded: 1) RVV-X 50 mcg should be present in the process; 2) volume of 0.25 M calcium chloride should be 3 ml; 3) volume of 0.85% sodium chloride for the final protein precipitate extraction should be 10 ml and; 4) no incubation time needed for prothrombin activation process. A solution prepared from the optimum condition showed an obvious band on SDS-PAGE at a molecular weight about 36,000 Da which is our target protein thrombin. The prepared solution had a total protein content of 0.065 g/dl and gave satisfactory results of thrombin time (9 seconds) and fibrin clot formation. The test results of thrombin concentration between the method with and without incubation time were 269.4 and 295.2 IU/ml, respectively. Conclusion: This result showed that the method with RVV-X but without incubation time for prothrombin activation (optimum condition) gave the highest yield of thrombin."
"The critical factors of research and innovation creation in public universities in Thailand Copyright  2018 Inderscience Enterprises Ltd.A university, which is the main form of higher education institution (HEI), aims to develop and promote education, generate academic excellence and transfer academic knowledge to solve social problems. To enhance the innovation creation in universities, the relevant factors that affect such creation should be investigated. Hence, this study aims to investigate the critical factors that affect research and innovation creation in public universities in Thailand. The relevant literature was reviewed and research was conducted using a qualitative research approach. Data were collected from in-depth interviews of 11 executives purposely selected from 8 frontier public universities in Thailand. The data were analysed using NVivo qualitative research software. Results revealed 15 critical factors in the following descending order: resource, goal, database and information technology, working environment, managerial process, policy, network, organisational structure, human resource management, government support, strategy, compensation, organisation culture, vision and leader factor. Moreover, results identified the issues that should be addressed."
"The Transition Probabilities from Captive Animal’s Behavior by Non-invasive Sensing Method Using Stochastic Multilevel State Model  2018, Springer Nature Singapore Pte Ltd.This article proposes a stochastic multilevel-state framework to model the animal’s behavior. The motivation of this article is the variety behavior influenced by several factors, which can lead to the state explosion. The proposed framework processes data from an automated sensing system and constructs the model. The data gathered from captive Antelope goral (Naemorhedusgriseus) in Chiang Mai Night Safari, Thailand. The data is gathered from the activity and the environmental factors in the cage by none invasive method. The model separated observed data into two main classes: the upper-level data and the lower-level data. The upper-level data represents the environment data such as temperature, humidity, and light density. Moreover, the landscape of the captivity area also takes into consideration. On the other hand, the lower-level represents the location of the animal of interested in the captivity area. The working strategy of this work is to cluster the each type of data and link them together by a stochastic approach. Both layers of data will be handled independently in clustering algorithm and determine probabilistic of state transaction. From the data observed from the sensor, the Probabilistic Automaton (PA) function is constructed. It is a function of producing the next stage based on the previous behavior states. The initial state of the framework is in the lower-level data (the current location of the animal). Then, the PA using the current lower stage and the current upper stage generates the next stage, location of the animal. Both the lower stage and the upper stage are traverse along the constructed automaton. The result can suggest computing methods, which can utilize to zoo research, which performs behavior monitoring, and in the other studies area, or subject of study, such as, air pollution dispersion that tracks the movement of pollutant according to the environment. The benefits of the proposed methods also can be used to create the application to attract the tourist to the area, which animally is likely to display themselves."
"Cyanobacterial UV sunscreen: Biosynthesis, regulation, and application  2010 by Nova Science Publishers, Inc. All rights reserved.Cyanobacteria are the photosynthetic prokaryotes that exist in diverse habitats on the Earth. Cyanobacteria are the major groups of photosynthetic organisms often exposed to visible and UV radiations (UVR) in their natural habitats. UVR has detrimental effects on their physiological and biochemical life processes. Therefore, they have evolved diverse responses for UV protection at the molecular, cellular, and behavioral levels. Most response mechanisms include avoidance by migration to lower UVR conditions, scavenging reactive oxygen species (ROS) generated by UV exposure, screening by certain UV-absorbing compounds (UV sunscreens), and repair and resynthesis of macromolecules such as damaged DNA and proteins. It has been well documented that the effective UV sunscreens serve a crucial role in protection from UVR. In this chapter, we focus on the occurrence of natural UV sunscreens in cyanobacteria, such as mycosporine-like amino acids and scytonemin. Carotenoids and their glycosides are also thought to play an important role in UV light protection in cyanobacteria. We describe our current understandings of these cyanobacterial secondary metabolites, and place special emphasis on their biosynthetic pathways, regulations, and cellular functions. The future prospects of their applications are also discussed."
"The development of a mobile map application for park and ride users  2018, Int. J. of GEOMATE.User-centered design (UCD) has long been employed to enhance various map-based applications and GIS tools to ensure effective user interfaces. However, existing UCD guidelines cannot cover all relevant aspects, so the design process is becoming difficult; for example, a button should be located on the first page or not. This article presents the development of a mobile map application for park and rides users with user-centered design combined with the user experience. A brainstorming session was conducted gathering mobile application designers, programmer and commuters to generate ideas as to how people would use the application and how they would feel when using the application or user experience. All user experience findings were recorded with user journey. Several important aspects, such as a sequence of users' activities and information needed, were identified when user experience was considered during the design process. Additional features (e.g. reward points) were added at an appropriate place to enhance user engagement. The user journey helped me better organize functions, information, and the sequence of the mobile application."
"Combination of inclusive and differential tt¯ charge asymmetry measurements using ATLAS and CMS data at √s = 7 and 8 TeV  CERN, for the benefit of the ATLAS-CMS Collaboration.This paper presents combinations of inclusive and differential measurements of the charge asymmetry (AC) in top quark pair (tt) events with a lepton+jets signature by the ATLAS and CMS Collaborations, using data from LHC proton-proton collisions at centreof- mass energies of 7 and 8TeV. The data correspond to integrated luminosities of about 5 and 20 fb–1for each experiment, respectively. The resulting combined LHC measurements of the inclusive charge asymmetry are AC LHC7= 0:005±0:007 (stat) ±0:006 (syst) at 7TeV and AC LHC7= 0:0055 ± 0:0023 (stat) ± 0:0025 (syst) at 8TeV. These values, as well as the combination of AC measurements as a function of the invariant mass of the [formula presented] system at 8TeV, are consistent with the respective standard model predictions."
"Prevalence of diabetes and relationship with socioeconomic status in the Thai population: National health examination survey, 2004?2014  2018 Wichai Aekplakorn et al.Objective. To determine the prevalence and trend of diabetes, related glycemic control, and influential socioeconomic (SES) factors in the Thai population aged =20 years during 2004?2014. Methods. Data from the Thai National Health Examination Survey 2004, 2009, and 2014 were used. Age-adjusted prevalence was calculated, and the associations of education levels with prevalence of diabetes and glycemic control were examined using logistic regression. Results. Age-adjusted prevalence of diabetes increased from 7.7% in 2004 to 7.8% in 2009 and 9.9% in 2014 (8.9% among men and 10.8% among women). Proportions of undiagnosed diabetes were slightly decreased but remained high in 2014 (51.2% for men and 41.3% for women). Diabetes prevalence was higher among those with primary education in both sexes; however, undiagnosed diabetes was higher among women with secondary and university educations. The percentages of those treated and controlled slightly improved among men (45.9%) but not among women (36.4%). Unmet glycemic control was also higher among women with secondary education levels and among men with university-level educations. Conclusions. Epidemic diabetes continues to grow in the Thai population, particularly in individuals with lower educational attainment. Measures to detect new cases and strengthen glycemic control should be scaled up."
"ASEAN-India connectivity: Progress so far  2018 ASEAN-India Centre (AIC), Research and Information System for Developing Countries (RIS); ASEAN Studies Centre (ASC), Chulalongkorn University and KW Publishers Pvt Ltd.Introduction Southeast Asia and India share a strong civilizational link, which dates back to history. The cultural and historical ties happened through inter-regional exchanges of people, trade, language and culture, which contributed to the richness and development of India and Southeast Asia. Such exchanges in the past made our borders not only meaningless but also provided a solid foundation for today’s contemporary relations. From this perspective, both Southeast Asia and India are regionally integrated and also globally connected."
"Introduction  2018 ASEAN-India Centre (AIC), Research and Information System for Developing Countries (RIS); ASEAN Studies Centre (ASC), Chulalongkorn University and KW Publishers Pvt Ltd.India and Southeast Asian countries are striving for greater regional integration. Despite geographical proximity and cultural affinity, trade and investment between ASEAN and India are substantially lower than the potential. The Free Trade Agreement (FTA) in goods, implemented in 2010, and the services trade and investment agreement in 2015 between ASEAN and India represent an important effort to enhance regional integration. While ASEAN and India are celebrating the third decade of partnership, the relationship of both partners is not a merely recent product. They have indeed a long experience of interactions, an association made of exchanges, and peaceful interactive influences. India shares both land and maritime boundaries with ASEAN. Civilisational and cultural links between India and the Southeast Asia date back thousands of years. Probably no other country has such strong links with the Southeast Asia region as much as India by way of religion, language, culture and civilisation. People in Southeast Asia, by nature, seem to enjoy and treasure the feelings of this closeness. India is perceived by Southeast Asian countries as a benevolent power. Despite deep and structural influence of India on Southeast Asia, the region has nevertheless been able to transform into its own version of Indianisation as it is rooted in the constructive and rich landscape and melting pot of culture and history."
"India-Thailand partnership: Way towards greater cooperation and nuanpan thamanovanish  2018 ASEAN-India Centre (AIC), Research and Information System for Developing Countries (RIS); ASEAN Studies Centre (ASC), Chulalongkorn University and KW Publishers Pvt Ltd.Introduction In the Vision Statement of the ASEAN-India Commemorative Summit 2012, the ASEAN and Indian leaders emphasized that in order to pursue sustainable development, people must know each other and develop a multicultural society. Apart from economic relations, it is seen that cultural understanding is fundamental for India to engage and strengthen economic and commercial ties with rest of the world."
"Asean attempts at the initiatives to broaden free trade agreements in East Asia  2018 ASEAN-India Centre (AIC), Research and Information System for Developing Countries (RIS); ASEAN Studies Centre (ASC), Chulalongkorn University and KW Publishers Pvt Ltd.ASEAN’s notable presence in the regional arena can evidently be discerned from its dynamic trade development and integration policy as well as from a number of enterprising collaborative efforts of trading arrangements in East Asia. In the early 1990s, ASEAN initiated its own trading area, know'll to many as ASEAN Free Trade Area (or AFTA), which was then extended to be the ASEAN Economic Community by the end of the following decade. ASEAN’s own initiative like AFTA had given the attention to its dialogue partners for a better part. Many of the ASEAN members had been able to solve their problems resulting from the last Asian financial crisis in 1997-98, thus came the new era of ASEAN’s trade development and integration with outsiders, since the early part of the new century. Since then. ASEAN members, individually and as a grouping, have embarked upon multiple bilateral, regional and sub-regional initiatives for the flourishing pursuit of trading arrangements, often known as free trade agreements (FTAs) or sometimes as comprehensive economic partnership agreements (CEPAs)."
"Celebrating the third decade and beyond: New challenges to ASEAN-India economic partnership  2018 ASEAN-India Centre (AIC), Research and Information System for Developing Countries (RIS); ASEAN Studies Centre (ASC), Chulalongkorn University and KW Publishers Pvt Ltd.The ASEAN-India economic integration has made substantial progress in recent years. India’s engagements with Southeast and East Asia have received new momentum under the Act East Policy (AEP). In 2017, ASEAN and India will be celebrating 25 years of their dialogue relations. The relationship is set to deepen in coming days as ASEAN and India step up their collaboration across a range of economic and strategic issues, including trade and connectivity, culture, people-to-people links, trans-national terrorism, and maritime security. However, both of them have been facing several challenges which call for concerted efforts by ASEAN and India. With ASEAN and India working towards establishing a Comprehensive Free Trade Area through Regional Comprehensive Economic Partnership (RCEP) agreement, their cooperation will be key in promoting economic stability, competitiveness, growth and integration in the region. This book is a timely initiative to review the past and suggest the ways to further strengthen the economic partnership. It primarily deals with the economic integration issues between ASEAN and India, and assesses policy priorities, effectiveness, implementation imperatives and challenges. Each chapter in this book tries to capture essential features of the crosscutting issues and attempts to draw some policy implications. It will be a valuable reference for policymakers, academics and practitioners."
"Characterization and optimization of thermally grown iridium oxide and its application to pH sensors  MYU K.K.In this study, we evaluate the thermal oxidization methods of iridium to simplify the fabrication of Ir/IrOx pH microsensors. Iridium oxide (IrOx) is a typical pH-sensing material. Specifically, three parameters of the previously reported ""carbonate-melt"" method are modified, namely, the oxidization temperature, oxidization time, and annealing process after oxidization. Then, we compare the characteristics of the fabricated sensors (i.e., the initial pH responsivity, time required to reach the steady state, and potential drift). The pH response depends on oxidization temperature and time."
"Non-redox lipoxygenase inhibitors from nauclea orientalis  2018 Natural Product Incorporation. All Rights Reserved.Eight alkaloids recently isolated from the roots of Nauclea orientalis (L.) L. were obtained to evaluate the lipoxygenase (LOX) inhibitory activity. According to the LOX inhibitory assay, the cis isomer 1 (IC50 39.2±1.1 µM) was more potent than the trans isomer 2 (IC50 52.1±1.5 µM) (P < 0.05). Compound 5 (IC50 57.8±1.8 µM) was more potent than 6 (IC50 97.6±3.4 µM), 3 (IC50 112.1±2.6 µM) and 4 (inactive) (P <0.05), respectively. Alkaloid glycosides 7 and 8 were completely inactive in a screening assay. All active indole alkaloids were inactive in DPPH and 13-HPOD scavenging assays at the concentration of 100 µM. Moreover, these compounds did not exhibit the interferential effects on the Fe2+/Fe3+ redox state as indicated by the iron reduction and oxidation assays. The enzyme kinetic study revealed that 1, 2 and 6 inhibited sb-LOX-1 through the mixed inhibition with a set of inhibition constants (K and K) of 9 and 22, 17 and 46, and 16 and 32 µM, respectively. Indole alkaloids 3 and 5 were the uncompetitive and noncompetitive inhibitors with the K of 24 and 8 µM. These findings undoubtedly demonstrated that these active indole alkaloids were non-redox lipoxygenase inhibitors."
"A synbiotic mixture of scGOS/lcFOS and Bifidobacterium breve M-16V increases faecal Bifidobacterium in healthy young children  2018 Wageningen Academic Publishers. Little is known about the impact of nutrition on toddler gut microbiota. The plasticity of the toddler gut microbiota indicates that nutritional modulation beyond infancy could potentially impact its maturation. The objective of this study was to determine the effect of consuming Young Child Formula (YCF) supplemented with short chain galactooligosaccharides and long chain fructooligosaccharides (scGOS/lcFOS, ratio 9:1) and Bifidobacterium breve M-16V on the development of the faecal microbiota in healthy toddlers. A cohort of 129 Thai children aged 1-3 years were included in a randomised controlled clinical study. The children were assigned to receive either YCF with 0.95 g/100 ml of scGOS/lcFOS and 1.8×10 7 cfu/g of B. breve M-16V (Active-YCF) or Control-YCF for 12 weeks. The composition and metabolic activity of the faecal microbiota, and the level of secretory immunoglobulin A were determined in the stool samples. The consumption of Active-YCF increased the proportion of Bifidobacterium (mean 27.3% at baseline to 33.3%, at week 12, P=0.012) with a difference in change from baseline at week 12 between the Active and Control of 7.48% (P=0.030). The consumption of Active-YCF was accompanied with a more acidic intestinal milieu compared to the Control-YCF. The pH value decreased statistically significantly in the Active-YCF group from a median of 7.05 at baseline to 6.79 at week 12 (P < 0.001). The consumption of Active-YCF was associated with a softer pudding-like stool consistency compared to the Control-YCF. At week 6 and week 12, the betweengroup difference in stool consistency was statistically significant (P=0.004 and P < 0.001, respectively). A Young Child Formula supplemented with scGOS/lcFOS and B. breve M-16V positively influences the development of the faecal microbiota in healthy toddlers by supporting higher levels of Bifidobacterium. The synbiotic supplementation is also accompanied with a more acidic intestinal milieu and softer stools."
"A solvatochromic-based sensor for chromium(iii) in real systems  2018 The Royal Society of Chemistry and the Centre National de la Recherche Scientifique.A very simple, highly sensitive and selective method for the determination of trace amounts of Cr3+ in real systems using the solvatochromic properties of a rhodamine-based sensor has been developed. This solvatochromic-based sensor is established using commercially available rhodamine dissolved in different solvents to produce rhodamine lactone (RhoL) via the rhodamine lactone-zwitterion equilibrium. Complexation studies using fluorescence spectroscopy showed that RhoL exhibited the highest colorimetric and fluorescence selectivity and sensitivity to Cr3+ in aqueous medium when compared to other metal ions. Importantly, RhoL could directly and rapidly detect Cr3+ through filter paper without resorting to additional instrumental analysis."
